6B6		Minute Man Airfield	-71.5179	42.4605	569
6B8		Caledonia County State	-72.018	44.5691	570
6B9		Skaneateles Aero Drome	-76.4408	42.914	571
6D6		Greenville Municipal	-85.2538	43.1423	572
6D8		Barnes County Municipal	-98.0176	46.941	573
6F1		Talihina Municipal	-95.0738	34.7078	574
6G1		Titusville	-79.7413	41.6088	575
6G5		Barnesville - Bradfield	-81.1918	40.0024	576
6I2		Lebanon-Springfield	-85.2422	37.6336	577
6J0		Corporate	-81.2459	33.7946	578
6J2		St George	-80.5085	33.1955	579
6J4		Saluda County	-81.7946	33.9268	580
6K3		Creighton Municipal	-97.8837	42.4708	581
6K4		Fairview Municipal	-98.4758	36.2901	582
6K8		Tok Junction	-142.954	63.3288	583
6L4		Logan County	-81.9159	37.8557	584
6M2		Horseshoe Bend	-91.7501	36.2167	585
6M6		Lewis County Regional	-91.6783	40.1292	586
6M7		Lee County-Marianna	-90.8106	34.7803	587
6M8		Marked Tree Municipal	-90.4015	35.5334	588
6N5		E 34th St Heliport	-73.9721	40.7426	589
6N7		New York Skyports Inc. SPB	-73.9729	40.734	589
6N8		Thomas County	-100.569	41.9622	590
6R3		Cleveland Municipal	-95.008	30.3564	591
6R7		Old Harbor (New)	-153.27	57.2181	592
6R9		Llano Municipal	-98.6602	30.7845	593
6S0		Big Timber	-109.981	45.8064	594
6S2		Florence Muni	-124.11	43.979	595
6S3		Columbus	-109.251	45.6291	596
6S5		Ravalli County	-114.126	46.2515	597
6S8		Laurel Municipal	-108.761	45.7031	598
6V0		Edgemont Municipal	-103.844	43.2952	599
6V3		Tazewell County	-81.7983	37.0637	600
6V4		Wall Municipal	-102.25	43.995	601
6V6		Hopkins	-108.563	38.2388	602
70J		Cairo-Grady County	-84.1547	30.888	603
71J		Blackwell	-85.6192	31.4311	604
72S		Rosalia Municipal	-117.421	47.2368	605
73C		Lancaster	-90.681	42.7805	606
73J		Beaufort County	-80.6346	32.4121	607
74D		Marshall Cty	-80.7358	39.8808	608
74S		Anacortes	-122.662	48.499	609
74V		Roosevelt Municipal	-110.051	40.2783	610
75J		Turner County	-83.6321	31.6855	611
76G		Marine City	-82.5957	42.7209	612
77G		Marlette Township	-83.0909	43.3118	613
77S		Hobby	-123.007	43.9321	614
78D		Caro Municipal	-83.4452	43.4591	615
79D		Philippi-Barbour County Regional	-80.0626	39.1662	616
79J		Andalusia	-86.3938	31.3088	617
79S		Fort Benton	-110.634	47.8458	618
7A0		Greensboro Municipal	-87.6621	32.6815	619
7A2		Demopolis Municipal	-87.9541	32.4638	620
7A3		Lanett Municipal	-85.2296	32.812	621
7A5		Roanoke Municipal	-85.3666	33.1293	622
7A8		Avery County/Morrison	-81.9957	35.9446	623
7B2		La Fleur	-72.6115	42.3282	624
7D2		Troy-Oakland	-83.1779	42.5429	625
7F3		Caddo Mills Municipal	-96.2431	33.0362	626
7F6		Clarksville-Red River County	-95.0636	33.5932	627
7F7		Clifton Municipal	-97.567	31.8168	628
7F9		Comanche County-City	-98.6003	31.9168	629
7G0		Ledgedale Airpark	-77.9136	43.1812	630
7G8		Geauga County	-81.0629	41.4496	631
7I7		Bellefontaine Municipal	-83.7369	40.4121	632
7K0		Pike County-Hatcher	-82.5666	37.5617	633
7K2		Skagway SPB	-135.323	59.4469	634
7K4		Ohio County	-86.85	37.4583	635
7K8		Martin	-96.4725	42.4542	636
7KA		Tatitlek	-146.686	60.8689	637
7M1		McGehee Municipal	-91.3648	33.6202	638
7M3		Bearce	-93.5271	34.5293	639
7M4		Osceola Municipal	-90.0101	35.6911	640
7M5		Ozark-Franklin County	-93.8393	35.5107	641
7M7		Piggott Municipal	-90.1662	36.3782	642
7N0		New Orleans Downtown Heliport	-90.0817	29.9519	643
7N1		Corning-Painted Post	-77.1122	42.1759	644
7N7		Spitfire Aerodrome	-75.3977	39.7356	645
7S0		Ronan	-114.097	47.5708	646
7S1		Twin Bridges	-112.309	45.5333	647
7S5		Independence State	-123.198	44.8668	648
7S6		White Sulphur Springs	-110.913	46.5041	649
7S7		Valier	-112.251	48.3	650
7V1		Buena Vista Muni	-106.121	38.8142	651
7V7		Red Cloud Municipal	-98.5406	40.0847	652
7W6		Hyde County	-75.9552	35.5624	653
80F		Antlers Municipal	-95.6499	34.1926	654
81B		Oxford County Regional	-70.4813	44.1574	655
82C		Mauston-New Lisbon Union	-90.1377	43.8387	656
82V		Pine Bluffs Municipal	-104.13	41.1533	657
83D		Mackinac County	-84.7375	45.8903	658
84D		Cheyenne Eagle Butte	-101.251	44.9844	659
84K		Meyers Chuck SPB	-132.255	55.7396	660
84R		Smithville Municipal	-97.1669	30.0305	661
85V		Ganado	-109.51	35.7014	662
86F		Carnegie Municipal	-98.5806	35.1206	663
87I		Yazoo County	-90.4636	32.8832	664
87Y		Blackhawk Airfield	-89.1855	43.1049	665
88C		Palmyra Municipal	-88.5974	42.8836	666
88J		Allendale County	-81.2702	32.9951	667
88M		Eureka	-115.07	48.9689	668
89D		Kelleys Island Land	-82.6846	41.6028	669
8A0		Albertville Municipal	-86.2558	34.2291	670
8A1		Guntersville Municipal	-86.2702	34.3994	671
8A3		Livingston Municipal	-85.3115	36.4122	672
8B0		Rangeley Municipal	-70.6646	44.9919	673
8D1		New Holstein Municipal	-88.1135	43.9442	674
8D3		Sisseton Municipal	-96.9962	45.6708	675
8D4		Sparta	-85.6769	43.1286	676
8D7		Clark County	-97.7119	44.8957	677
8D9		Howard Municipal	-97.5378	44.0291	678
8F7		Decatur Municipal	-97.5806	33.2546	679
8G2		Lawrence	-79.6411	41.9076	680
8G6		Harrison County	-81.0126	40.2382	681
8G7		Zelienople	-80.1607	40.8016	682
8K8		Cimarron Municipal	-100.35	37.8306	683
8K9		Murphys Pullout SPB	-131.738	55.3896	684
8M1		Booneville-Baldwyn	-88.647	34.5898	685
8S1		Polson	-114.185	47.6954	686
8S2		Cashmere-Dryden	-120.485	47.5148	687
8S5		East Cooper	-79.7829	32.8978	688
8U6		Terry	-105.305	46.7792	689
8U8		Townsend	-111.481	46.3311	690
8V2		Stuart-Atkinson Municipal	-99.0379	42.5625	691
8Y2		Buffalo Municipal	-93.8433	45.159	692
91C		Sauk - Prairie	-89.756	43.2969	693
91F		Arrowhead	-95.6203	35.1543	694
93B		Stonington	-68.6786	44.1751	695
93C		Richland	-90.2983	43.2833	696
93F		Mignon Laird Municipal	-99.7034	35.6039	697
93Y		David City Municipal	-97.117	41.2333	698
94K		Cassville Municipal	-93.9005	36.6974	699
95F		Cleveland Municipal	-96.4642	36.2834	700
96D		Walhalla Municipal	-97.9028	48.9406	701
96Z		North Whale SPB	-133.122	56.1163	702
97M		Ekalaka	-104.538	45.8779	703
98D		Onida Municipal	-100.109	44.7041	704
99N		Bamburg County	-81.109	33.3052	705
99Y		Greeley Municipal	-98.5462	41.5583	706
9A1		Covington Municipal	-83.8496	33.6325	707
9A3		Chuathbaluk	-159.236	61.5832	708
9A4		Lawrence County	-87.3488	34.6594	709
9A5		Barwick-LaFayette	-85.2902	34.689	710
9A6		Chester Municipal	-81.1958	34.7893	711
9A8		Ugashik	-157.399	57.5279	712
9C8		Evart Municipal	-85.2792	43.8959	713
9D0		Highmore Municipal	-99.4462	44.5416	714
9D1		Gregory Municipal	-99.4033	43.2217	715
9D2		Harding County	-103.53	45.5806	716
9D7		Cando Municipal	-99.2368	48.4842	717
9D9		Hastings Municipal	-85.3463	42.6636	718
9G0		Buffalo Airfield	-78.7166	42.862	719
9G1		West Penn	-79.8206	40.6042	720
9G3		Akron	-78.483	43.0211	721
9G5		Royalton	-78.5578	43.182	722
9G8		Ebensburg	-78.7752	40.4612	723
9I0		Havana Regional	-90.0229	40.2212	724
9I3		West Liberty	-83.2521	37.9145	725
9K2		Kokhanok	-154.803	59.4326	726
9K4		Skyhaven	-93.8029	38.7842	727
9K7		Ellsworth Municipal	-98.2306	38.7475	728
9K8		Kingman Municipal	-98.1227	37.6666	729
9M4		Ackerman-Choctaw County	-89.2284	33.3035	730
9M6		Kelly	-91.4039	32.8492	731
9M8		Sheridan-Grant County Regional	-92.351	34.3284	732
9S2		Scobey	-105.439	48.8077	733
9S4		Mineral County	-114.854	47.1683	734
9S5		Three Forks	-111.569	45.8785	735
9S7		Winifred	-109.378	47.5516	736
9S9		Lexington	-119.689	45.4526	737
9U0		Turner	-108.409	48.8542	738
9U3		Austin	-117.195	39.468	739
9U4		Dixon	-107.497	41.0383	740
9V5		Modisett	-102.445	42.7375	741
9V6		Martin Municipal	-101.713	43.1656	742
9V9		Chamberlain Municipal	-99.3213	43.7661	743
9W7		Currituck County	-76.0163	36.3989	744
A04		Centre Municipal	-85.6351	34.1599	745
A14		Portage Creek	-157.714	58.9065	746
A29		Sitka SPB	-135.346	57.0521	747
A30		Scott Valley	-122.855	41.5582	748
A32		Butte Valley	-121.976	41.8871	749
A61		Tuntutuliak	-162.667	60.3353	750
A63		Twin Hills	-160.273	59.0756	751
A79		Chignik Lake	-158.775	56.255	752
A85		Kwigillingok	-163.168	59.8764	753
AAF		Apalachicola Municipal	-85.0275	29.7275	754
AAO		Colonel James Jabara	-97.2211	37.7476	755
AAS		Taylor County	-85.3094	37.3583	756
AAT		Alturas Municipal	-120.565	41.483	757
ABE		Lehigh Valley International	-75.4404	40.6524	181
ABI		Abilene Regional	-99.6819	32.4113	758
ABO		Antonio (Nery) Juarbe Pol	-66.6756	18.4511	759
ABQ		Albuquerque International	-106.609	35.0402	760
ABR		Aberdeen Regional	-98.4218	45.4491	761
ABY		Southwest Georgia Regional	-84.1945	31.5355	762
ACB		Antrim County	-85.1984	44.9886	763
ACJ		Souther	-84.1889	32.1108	764
ACK		Nantucket Memorial	-70.0602	41.2531	765
ACQ		Waseca Municipal	-93.5529	44.0735	766
ACT		Waco Regional	-97.2305	31.6113	767
ACV		Arcata	-124.109	40.9781	768
ACY		Atlantic City International	-74.5772	39.4576	769
ACZ		Henderson	-78.0036	34.7179	770
ADC		Wadena Municipal	-95.211	46.4503	771
ADG		Lenawee County	-84.0748	41.8694	772
ADH		Ada Municipal	-96.6713	34.8043	773
ADK		Adak	-176.646	51.878	774
ADM		Ardmore Municipal	-97.0195	34.3032	148
ADQ		Kodiak	-152.494	57.75	775
ADS		Addison	-96.8364	32.9686	776
ADT		Atwood-Rawlins County City-County	-101.042	39.8401	777
ADU		Audubon Municipal	-94.9205	41.7014	778
AEG		Double Eagle II	-106.795	35.1452	760
AEL		Albert Lea Municipal	-93.3672	43.6815	779
AEX		Alexandria International	-92.5486	31.3274	780
AFE		Kake	-133.908	56.9605	781
AFJ		Washington County	-80.2902	40.1365	782
AFK		Nebraska City Municipal	-95.8657	40.6069	783
AFM		Ambler	-157.854	67.1061	784
AFN		Jaffrey Municipal Silver Ranch	-72.003	42.8051	785
AFO		Afton Municipal	-110.942	42.7112	786
AFW		Fort Worth Alliance	-97.3188	32.9876	787
AGC		Allegheny Cty	-79.9302	40.3544	788
AGN		Angoon SPB	-134.585	57.5036	789
AGO		Magnolia Municipal	-93.217	33.228	790
AGS		Bush	-81.9645	33.37	791
AGZ		Wagner Municipal	-98.2962	43.0633	792
AHH		Amery Municipal	-92.3754	45.2811	793
AHN		Athens Municipal	-83.3263	33.9486	794
AHP		Port Alexander SPB	-134.648	56.2468	795
AHQ		Wahoo Municipal	-96.594	41.2413	796
AIA		Alliance Municipal	-102.804	42.0532	797
AID		Anderson Municipal	-85.613	40.1086	798
AIG		Langlade County	-89.1107	45.1542	799
AIK		Aiken Municipal	-81.6845	33.6496	800
AIO		Atlantic Municipal	-95.0469	41.4073	801
AIT		Aitkin Municipal	-93.6768	46.5484	802
AIV		George Downer	-88.1973	33.1071	803
AIY		Atlantic City Municipal	-74.4561	39.36	769
AIZ		Lee C Fine Memorial	-92.5495	38.096	804
AJC		Chignik (Anchorage Bay)	-158.373	56.3115	805
AJG		Mt Carmel Municipal	-87.7267	38.6065	806
AJO		Corona Municipal	-117.602	33.8977	807
AJR		Habersham County	-83.5549	34.5008	808
AK5		Perryville	-159.159	55.9081	809
AKA		Atka	-174.206	52.2203	810
AKH		Gastonia Municipal	-81.1499	35.2027	811
AKI		Akiak	-161.227	60.9048	812
AKK		Akhiok	-154.183	56.9387	813
AKN		King Salmon	-156.649	58.6768	814
AKO		Akron-Washington Co	-103.222	40.1756	815
AKP		Anaktuvuk Pass	-151.742	68.1343	816
AKR		Akron Fulton Intl.	-81.4669	41.0375	817
AKW		Klawock	-133.076	55.5792	818
AL08		Vaiden	-87.3856	32.5124	819
ALB		Albany Cty	-73.803	42.7481	820
ALI		Alice International	-98.0269	27.7409	821
ALM		Alamogordo-White Sands Regional	-105.991	32.8399	822
ALN		St. Louis Regional	-90.046	38.8903	823
ALO		Waterloo Municipal	-92.4003	42.5571	824
ALS		San Luis Valley Regional/Bergman	-105.867	37.4349	825
ALW		Walla Walla Regional	-118.288	46.0946	826
ALX		Thomas C Russell	-85.963	32.9148	827
AMA		Amarillo International	-101.706	35.2194	828
AMG		Bacon County	-82.5066	31.5361	829
AMN		Gratiot Community	-84.688	43.3221	830
AMT		Alexander Salamon	-83.5663	38.8515	831
AMW		Ames Municipal	-93.6218	41.9921	832
ANB		Anniston Metropolitan	-85.8581	33.5882	833
ANC		Ted Stevens Anchorage International	-149.996	61.1743	834
AND		Anderson County	-82.709	34.4949	835
ANE		Anoka County	-93.2114	45.145	836
ANI		Aniak	-159.543	61.5816	837
ANQ		Steuben County-Tri State	-85.0835	41.6397	838
ANV		Anvik	-160.19	62.6486	839
ANW		Ainsworth Municipal	-99.993	42.5792	840
ANY		Anthony Municipal	-98.0796	37.1585	841
AOC		Arco-Butte County	-113.334	43.6034	842
AOH		Allen County	-84.0267	40.7069	843
AOO		Altoona-Blair Cty	-78.32	40.2964	844
APA		Centennial	-104.849	39.5701	845
APC		Napa County	-122.281	38.2132	846
APF		Naples Municipal	-81.7754	26.1525	847
APN		Alpena County Regional	-83.5603	45.0781	848
APT		Marion County-Brown	-85.5853	35.0607	849
APV		Apple Valley	-117.186	34.5753	850
AQC		Klawock SPB	-133.102	55.5547	818
AQH		Kwinhagak	-161.879	59.757	851
AQT		Nuiqsut	-151.006	70.21	852
AQW		Harriman And West	-73.1704	42.6959	853
AQY		Girdwood	-149.126	60.9661	854
ARA		Acadiana Regional	-91.8839	30.0378	855
ARB		Ann Arbor Municipal	-83.7456	42.223	856
ARC		Arctic Village	-145.576	68.1161	857
ARG		Walnut Ridge Regional	-90.9246	36.1253	858
ARR		Aurora Municipal	-88.4757	41.7719	859
ART		Watertown Intl	-76.0217	43.9919	860
ARV		Lakeland	-89.7309	45.9279	861
ASD		Slidell	-89.8208	30.3451	862
ASE		Aspen-Pitkin Co/Sardy	-106.869	39.2232	863
ASG		Springdale Municipal	-94.1193	36.1764	864
ASH		Boire	-71.5148	42.7818	865
ASJ		Tri-County	-77.1709	36.2975	866
ASL		Marshall - Harrison County	-94.3078	32.5205	867
ASN		Talladega Municipal	-86.0509	33.5699	868
AST		Astoria Regional	-123.879	46.158	869
ASW		Warsaw Municipal	-85.8401	41.2747	870
ASX		John F Kennedy Memorial	-90.919	46.5485	871
ATA		Hall-Miller Municipal	-94.1953	33.1018	872
ATK		Atqasuk	-157.436	70.4673	873
ATL		William B Hartsfield-Atlanta Intl	-84.4269	33.6404	874
ATS		Artesia Municipal	-104.468	32.8525	875
ATW		Outagamie County Regional	-88.5195	44.2574	876
ATY		Watertown Municipal	-97.1547	44.914	877
AUG		Augusta State	-69.7973	44.3206	878
AUH		Aurora Municipal	-97.9946	40.8941	879
AUK		Alakanuk	-164.66	62.68	880
AUM		Austin Municipal	-92.9334	43.665	881
AUN		Auburn Municipal	-121.082	38.9548	882
AUO		Auburn-Opelik	-85.4336	32.6164	883
AUS		Austin-Bergstrom International	-97.6699	30.1945	884
AUW		Wausau Municipal	-89.6266	44.9285	885
AVC		Mecklenburg-Brunswick Regional	-78.0545	36.6883	886
AVK		Alva Regional	-98.6699	36.7732	887
AVL		Asheville Regional	-82.5418	35.4362	888
AVO		Avon Park Municipal	-81.5279	27.5911	889
AVP		Wilkes-Barre/Scranton Intl	-75.7243	41.3382	890
AVQ		Marana Northwest Regional	-111.219	32.4094	891
AVX		Catalina	-118.416	33.4049	892
AWG		Washington Municipal	-91.6734	41.2761	893
AWI		Wainwright	-159.995	70.638	894
AWM		West Memphis Municipal	-90.2344	35.1351	895
AWO		Arlington Municipal	-122.159	48.1607	896
AXA		Algona Municipal	-94.272	43.0779	897
AXN		Chandler	-95.3947	45.8663	898
AXS		Altus Municipal	-99.3381	34.6988	899
AXV		Neil Armstrong	-84.2989	40.4934	900
AXX		Angel Fire	-105.289	36.4224	901
AYS		Waycross-Ware County	-82.3953	31.2491	902
AZC		Colorado City Municipal	-113.014	36.9599	903
AZE		Hazelhurst	-82.6474	31.8847	904
AZO		Kalamazoo County	-85.5521	42.2349	905
B01		Granville	-73.2621	43.4251	906
B08		Silver Springs	-119.252	39.4032	907
B16		Whitford	-76.5384	43.0803	908
B19		Biddeford Municipal	-70.4724	43.4641	909
B21		Sugarloaf Regional	-70.2162	45.0862	910
BAF		Barnes Municipal	-72.7156	42.1577	911
BAK		Columbus Municipal	-85.8963	39.2619	912
BAM		Battle Mountain	-116.874	40.599	913
BAX		Huron County Memorial	-82.9857	43.7809	914
BAZ		New Braunfels Municipal	-98.0422	29.7045	915
BBB		Benson Municipal	-95.6506	45.3319	916
BBD		Curtis	-99.3246	31.1782	917
BBP		Marlboro County	-79.7344	34.6217	918
BBW		Broken Bow Municipal	-99.6422	41.4365	919
BCB		Virginia Tech	-80.4083	37.2078	920
BCE		Bryce Canyon	-112.145	37.7064	921
BCK		Black River Falls Area	-90.8553	44.2507	922
BCT		Boca Raton	-80.1077	26.3785	923
BCV		Birchwood	-149.509	61.4161	924
BDE		Baudette International	-94.6103	48.7274	925
BDG		Blanding Muni	-109.483	37.583	926
BDL		Bradley International	-72.6832	41.9389	927
BDQ		Morrilton Municipal	-92.7135	35.1362	928
BDR		Igor I Sikorsky Memorial	-73.1262	41.1635	929
BDX		Broadus	-105.417	45.4333	930
BED		Laurence G Hanscom	-71.289	42.47	931
BEH		Southwest Michigan Regional	-86.4285	42.1286	932
BET		Bethel	-161.838	60.7798	933
BFD		Bradford Reg	-78.6401	41.8031	934
BFF		Scotts Bluff County	-103.596	41.874	935
BFI		Boeing Field/King County Intl	-122.302	47.53	936
BFK		Buffalo Municipal	-99.6187	36.8633	937
BFL		Meadows	-119.057	35.4336	938
BFM		Mobile Downtown	-88.068	30.6265	939
BFR		Virgil I Grissom Municipal	-86.4454	38.84	940
BFW		Silver Bay Municipal	-91.4156	47.249	941
BGD		Hutchinson County	-101.394	35.7	942
BGE		Decatur County Industrial Airpark	-84.6374	30.9715	943
BGF		Winchester Municipal	-86.0662	35.1775	944
BGM		Binghamton Regional	-75.9796	42.2085	945
BGQ		Big Lake Strip Nr 2	-149.814	61.5356	946
BGR		Bangor International	-68.8281	44.8074	947
BHB		Hancock Co-Bar Harbor	-68.3615	44.4497	948
BHC		Baxley Municipal	-82.3938	31.7138	949
BHK		Baker Muni	-104.259	46.3476	950
BHM		Birmingham International	-86.7535	33.5629	951
BID		Block Island State	-71.5778	41.1681	952
BIE		Beatrice Municipal	-96.7541	40.3013	953
BIG		Allen AAF	-145.722	63.9945	954
BIH		Bishop	-118.364	37.3731	955
BIL		Billings Logan Intl	-108.543	45.8077	956
BIS		Bismarck Municipal	-100.747	46.7741	957
BIV		Tulip City	-86.105	42.7432	958
BJC		Jeffco	-105.117	39.9088	845
BJI		Bemidji-Beltrami County	-94.9337	47.5094	959
BJJ		Wayne County	-81.8883	40.8748	960
BKD		Breckenridge Stephens County	-98.891	32.719	961
BKE		Baker City Municipal	-117.809	44.8373	962
BKL		Burke Lakefront	-81.6833	41.5175	963
BKV		Hernando County	-82.4554	28.4736	964
BKW		Raleigh Cty Memorial	-81.1242	37.7873	965
BKX		Brookings Municipal	-96.8169	44.3048	966
BLF		Mercer Cty	-81.2077	37.2958	967
BLH		Blythe	-114.717	33.6192	968
BLI		Bellingham Intl	-122.538	48.7928	969
BLM		Allaire Arpt	-74.1249	40.1869	970
BLV		Scott AFB/MidAmerica	-89.8352	38.5452	971
BMC		Brigham City	-112.062	41.5524	972
BMG		Monroe County	-86.6167	39.146	973
BMI		Central Illinois Regional	-88.916	40.478	974
BML		Berlin Municipal	-71.1759	44.5754	975
BMQ		Burnet Muni-Kate Craddock	-98.2386	30.7389	976
BMT		Beaumont Municipal	-94.2155	30.0704	977
BNA		Nashville International	-86.6782	36.1245	978
BNF		Baranof Warm Springs SPB	-134.833	57.0888	979
BNG		Banning Municipal	-116.851	33.9231	980
BNL		Barnwell County	-81.3883	33.2578	981
BNO		Burns Muni	-118.955	43.5921	982
BNW		Boone Municipal	-93.8476	42.0496	983
BOI		Boise Air Terminal	-116.223	43.5644	984
BOK		Brookings	-124.29	42.0746	985
BOS		Gen Edw L Logan Intl	-71.0052	42.3643	986
BOW		Bartow Municipal	-81.7834	27.9434	987
BPI		Big Piney-Marbleton	-110.111	42.5851	988
BPK		Baxter County Regional	-92.4705	36.3689	989
BPT		Southeast Texas Regional	-94.0207	29.9508	990
BQK		Glynco Jetport	-81.4663	31.259	991
BQN		Rafael Hernandez	-67.1294	18.4949	992
BRD		Brainerd-Crow Wing County Regional	-94.1372	46.3979	993
BRL		Burlington Municipal	-91.1255	40.7832	994
BRO		Brownsville/S.Padre Island International	-97.4259	25.9068	995
BRW		Wiley Post Will Rogers Memorial	-156.766	71.2854	996
BRY		Samuels	-85.4996	37.8143	997
BST		Belfast Municipal	-69.0123	44.4097	998
BTI		Barter Island	-143.577	70.1339	999
BTL		W K Kellogg Regional	-85.2515	42.3073	1000
BTM		Bert Mooney	-112.497	45.9548	1001
BTN		Britton Municipal	-97.7431	45.8152	1002
BTP		Butler Cty	-79.9497	40.7769	1003
BTR		Baton Rouge Metropolitan, Ryan	-91.1496	30.5332	1004
BTT		Bettles	-151.528	66.9153	1005
BTV		Burlington International	-73.1503	44.473	1006
BTY		Beatty	-116.787	36.8611	1007
BUB		Cram	-99.1497	41.7767	1008
BUF		Buffalo Niagara Intl	-78.7322	42.9405	719
BUM		Butler Memorial	-94.3401	38.2898	1009
BUR		Burbank-Glendale-Pasadena	-118.358	34.2006	1010
BUY		Burlington Municipal	-79.4749	36.0485	1011
BVI		Beaver County	-80.3914	40.7725	1012
BVK		Buckland	-161.152	65.9823	1013
BVN		Albion Municipal	-98.0558	41.7286	1014
BVO		Bartlesville Municipal	-96.0112	36.7625	1015
BVS		Skagit Regional/Bay View	-122.421	48.4709	1016
BVX		Batesville Regional	-91.6474	35.7261	1017
BVY		Beverly Municipal	-70.9165	42.5842	1018
BWC		Brawley Municipal	-115.517	32.9931	1019
BWD		Brownwood Municipal	-98.9565	31.7936	1020
BWG		Bowling Green-Warren County	-86.4197	36.9645	1021
BWI		Baltimore-Washington International	-76.6682	39.1754	1022
BWP		Harry Stern	-96.6057	46.2464	1023
BXA		George R Carr Memorial	-89.865	30.8137	1024
BXG		Burke County	-82.004	33.0409	1025
BXK		Buckeye Municipal	-112.686	33.4209	1026
BYA		Boundary	-141.113	64.0783	1027
BYG		Johnson County	-106.722	44.3811	1028
BYI		Burley Municipal	-113.772	42.5426	1029
BZN		Gallatin	-111.153	45.7769	1030
C00		Mercer County	-90.7371	41.2486	1031
C05		Chenega Bay	-147.992	60.0773	1032
C09		Morris Municipal	-88.4187	41.4254	1033
C15		Pekin Municipal	-89.6759	40.4882	1034
C17		Marion	-91.5293	42.0311	1035
C18		Frankfort	-87.8405	41.4775	1036
C25		Waverly Municipal	-92.5079	42.742	1037
C29		Morey	-89.5307	43.1142	1038
C34		Gibson City Municipal	-88.2673	40.4858	1039
C35		Reedsburg Municipal	-89.9832	43.5259	1040
C47		Portage Municipal	-89.4831	43.5601	1041
C52		Burlington Municipal	-88.3046	42.6906	1042
C56		Sanger	-87.6814	41.3776	1043
C62		Kendallville Municipal	-85.2608	41.4727	1044
C65		Plymouth Municipal	-86.3005	41.3651	1045
C66		Monmouth Municipal	-90.6311	40.9297	1046
C71		Crosby Municipal	-91.0529	31.296	1047
C73		Dixon Muni-Charles R Walgreen	-89.4462	41.8337	1048
C75		Marshall County	-89.3864	41.0193	1049
C77		Poplar Grove	-88.8365	42.3227	1050
C80		New Coalinga Municipal	-120.294	36.1631	1051
C81		Campbell	-88.0741	42.3246	1052
C83		Byron	-121.626	37.8285	1053
C91		Dowagiac Municipal	-86.128	41.9929	1054
CAD		Wexford County	-85.4189	44.2753	1055
CAE		Columbia Metropolitan	-81.1195	33.9388	1056
CAG		Craig-Moffat	-107.522	40.4952	1057
CAK		Akron-Canton Regional	-81.4425	40.9163	817
CAO		Clayton Municipal Airpark	-103.155	36.4459	1058
CAR		Caribou Municipal	-68.0179	46.8715	1059
CAV		Clarion Municipal	-93.7589	42.7419	1060
CBE		Cumberland Regional	-78.7609	39.6154	1061
CBF		Council Bluffs Municipal	-95.76	41.2595	1062
CBG		Cambridge Municipal	-93.2646	45.5585	1063
CBK		Shaltz	-101.047	39.4275	1064
CCB		Cable	-117.688	34.1115	1065
CCO		Newnan-Coweta County	-84.7703	33.3121	1066
CCR		Buchanan	-122.057	37.9897	1067
CCY		Charles City Municipal	-92.6108	43.0726	1068
CDB		Cold Bay	-162.724	55.2056	1069
CDC		Cedar City Muni	-113.099	37.701	1070
CDH		Harrell	-92.7634	33.6228	1071
CDI		Cambridge Municipal	-81.5776	39.975	1072
CDK		George T Lewis	-83.0498	29.1377	1073
CDN		Woodward	-80.5649	34.2836	1074
CDR		Chadron Municipal	-103.095	42.8376	1075
CDV		Merle K (Mudhole) Smith	-145.478	60.4918	1076
CDW		Essex Cty Arpt	-74.2814	40.8752	1077
CEC		Jack McNamara	-124.237	41.7802	1078
CEF		Westover AFB	-72.5343	42.1983	1079
CEK		Crete Municipal	-96.9249	40.6179	1080
CEM		Central	-144.783	65.5738	1081
CEU		Oconee County Regional	-82.8864	34.6721	1082
CEV		Mettel	-85.1312	39.698	1083
CEW		Bob Sikes	-86.5221	30.7788	1084
CEY		Kyle-Oakley	-88.3728	36.6646	1085
CEZ		Cortez Muni	-108.628	37.303	1086
CFD		Coulter	-96.3314	30.7157	1087
CFJ		Crawfordsville Municipal	-86.9199	39.9756	1088
CFK		Chefornak	-164.286	60.1492	1089
CFT		Greenlee County	-109.21	32.9528	1090
CFV		Coffeyville Municipal	-95.5719	37.094	1091
CGA		Craig SPB	-133.148	55.4788	1092
CGC		Crystal River	-82.5713	28.8673	1093
CGE		Cambridge-Dorchester	-76.0304	38.5393	1094
CGF		Cuyahoga County	-81.4864	41.5651	963
CGI		Cape Girardeau Municipal	-89.5708	37.2253	1095
CGS		College Park	-76.9223	38.9806	1096
CGX		Chicago Meigs	-87.6079	41.8588	1097
CGZ		Casa Grande Municipal	-111.767	32.9549	1098
CHA		Lovell	-85.2038	35.0353	1099
CHD		Chandler Municipal	-111.811	33.2691	1100
CHK		Chickasha Municipal	-97.9662	35.0961	1101
CHO		Charlottesville-Albermarle	-78.4529	38.1386	1102
CHP		Circle Hot Springs	-144.611	65.4855	1103
CHS		Charleston AFB/International	-80.0405	32.8986	1104
CHT		Chillicothe Municipal	-93.4957	39.7822	1105
CHU		Houston County	-91.5039	43.5964	1106
CIC		Chico Municipal	-121.858	39.7954	1107
CID		Eastern Iowa	-91.7109	41.8846	1108
CII		Choteau	-112.166	47.8253	1109
CIK		Chalkyitsik	-143.736	66.6497	1110
CIN		Arthur N Neu	-94.789	42.0462	1111
CIR		Cairo	-89.2196	37.0645	1112
CIU		Chippewa County International	-84.4724	46.2508	1113
CJR		Culpeper Regional	-77.8589	38.5267	1114
