20U	Beach	46.92362444	-103.97853890	328
20V	McElroy Airfield	40.05367972	-106.36894670	329
21F	Jacksboro Municipal	33.22872500	-98.14671083	330
22B	Mountain Meadow Airstrip	41.77287528	-73.01121667	331
22I	Vinton County	39.32812500	-82.44182167	332
22M	Pontotoc County	34.27593833	-89.03839694	333
22N	Carbon Cty-Jake Arner Memorial	40.80950889	-75.76149639	334
23M	Clarke County	32.08487111	-88.73893389	335
23N	Bayport Aerodrome	40.75843139	-73.05372083	336
23R	Devine Municipal	29.13840750	-98.94189028	337
24A	Jackson County	35.31686250	-83.20936806	338
24J	Suwannee County	30.30105583	-83.02318778	339
24N	Jicarilla Apache Nation	36.82853500	-106.88419140	340
25J	Cuthbert-Randolph	31.70016583	-84.82492194	341
25M	Ripley	34.72226778	-89.01504944	342
25R	International	26.44201083	-98.12945306	343
26A	Ashland/Lineville	33.28761417	-85.80412861	344
26N	Ocean City Muni cipal	39.26347222	-74.60747222	345
26R	Jackson County	29.00101000	-96.58194667	346
26U	McDermitt State	42.00211083	-117.72319720	347
27A	Elbert County-Patz	34.09519722	-82.81586417	348
27D	Myers	44.72801889	-96.26309972	349
27J	Newberry Municipal	34.30927778	-81.63972222	350
27K	Georgetown-Scott County	38.23442528	-84.43468667	351
28J	Kay Larkin	29.65863889	-81.68855556	352
29D	Grove City	41.14597611	-80.16592194	353
29G	Portage County	41.21019500	-81.25163083	354
29S	Gardiner	45.04993556	-110.74660080	355
2A0	Mark Anton	35.48624611	-84.93109722	356
2A1	Jamestown Municipal	36.34970833	-84.94664472	357
2A3	Larsen Bay	57.53510667	-153.97841690	358
2A9	Kotlik	63.03116111	-163.52992780	359
2AK	Lime Village	61.35848528	-155.44035080	360
2B3	Parlin	43.38812944	-72.18925417	361
2B7	Pittsfield Municipal	44.76852778	-69.37441667	362
2B9	Post Mills	43.88423500	-72.25370333	363
2D1	Barber	40.97089139	-81.09981889	364
2D5	Oakes Municipal	46.17301972	-98.07987556	365
2F5	Lamesa Municipal	32.75627778	-101.91947220	366
2F6	Skiatook Municipal	36.35703500	-96.01138556	367
2F7	Commerce Municipal	33.29288889	-95.89641806	368
2F8	Morehouse Memorial	32.75607944	-91.88057194	369
2G2	Jefferson County Airpark	40.35944306	-80.70007806	370
2G3	Connellsville	39.95893667	-79.65713306	371
2G4	Garrett County	39.58027778	-79.33941667	372
2G9	Somerset County	40.03911111	-79.01455556	373
2H0	Shelby County	39.41042861	-88.84543250	374
2H2	Aurora Memorial Municipal	36.96230778	-93.69531111	375
2I0	Madisonville Municipal	37.35502778	-87.39963889	376
2I5	Chanute	40.29355556	-88.14236111	377
2IS	Airglades	26.74200972	-81.04978917	378
2J2	Liberty County	31.78461111	-81.64116667	379
2J3	Louisville Municipal	32.98654083	-82.38568139	380
2J5	Millen	32.89376972	-81.96511583	381
2J9	Quincy Municipal	30.59786111	-84.55741667	382
2K3	Stanton County Municipal	37.58271111	-101.73281000	383
2K4	Scott	34.89172583	-99.52675667	384
2K5	Telida	63.39387278	-153.26897330	385
2M0	Princeton-Caldwell County	37.11560444	-87.85556944	386
2M2	Lawrenceburg Municipal	35.23430250	-87.25793222	387
2M3	Sallisaw Municipal	35.43816667	-94.80277778	388
2M4	G. V. Montgomery	32.35347778	-89.48867944	389
2O1	Gansner	39.94378056	-120.94689830	390
2O3	Angwin-Parrett	38.57851778	-122.43525720	391
2O6	Chowchilla	37.11244417	-120.24684060	392
2O7	Independence	36.81382111	-118.20509560	393
2O8	Hinton Municipal	35.50592472	-98.34236111	394
2P2	Washington Island	45.38620833	-86.92448056	395
2Q3	Yolo Co-Davis/Woodland/Winters	38.57907250	-121.85663220	396
2R0	Waynesboro Municipal	31.64599472	-88.63475667	397
2R4	Peter Prince	30.63762083	-86.99365278	398
2R5	St Elmo	30.50190833	-88.27511667	399
2R9	Karnes County	28.82500750	-97.86558333	400
2S1	Vashon Municipal	47.45815333	-122.47735060	401
2S6	Sportsman Airpark	45.29567333	-122.95537830	402
2S7	Chiloquin State	42.58319167	-121.87612610	403
2S8	Wilbur	47.75320639	-118.74389360	404
2T1	Muleshoe Municipal	34.18513639	-102.64109810	405
2V1	Stevens	37.27750500	-107.05587420	406
2V2	Vance Brand	40.16367139	-105.16303690	407
2V5	Wray Municipal	40.10032333	-102.24096000	408
2V6	Yuma Municipal	40.10415306	-102.71298690	409
2W5	Maryland	38.60053667	-77.07296917	410
2W6	Captain Walter Francis Duke Regional	38.31536111	-76.55011111	411
2Y4	Rockwell City Municipal	42.38748056	-94.61803333	412
31F	Gaines County	32.67535389	-102.65268500	413
32M	Norfolk	42.12787528	-71.37033556	414
32S	Stevensville	46.52511111	-114.05280560	415
33J	Geneva Municipal	31.05527778	-85.88033333	416
33M	Water Valley	34.16677639	-89.68619722	417
33S	Pru	47.12487194	-118.39275390	418
34A	Laurens County	34.50705556	-81.94719444	419
35A	Union County, Troy Shelton	34.68680111	-81.64121167	420
35D	Padgham	42.53098278	-85.82513556	421
35S	Wasco State	45.58944444	-120.67416670	422
36K	Lakin	37.96946389	-101.25544720	423
36S	Happy Camp	41.79067944	-123.38894440	424
36U	Heber City Municipal/Russ McDonald	40.48180556	-111.42880560	425
37T	Calico Rock-Izard County	36.16565278	-92.14523611	426
37W	Harnett County	35.37880028	-78.73362917	427
38A	Shaktoolik	64.36263194	-161.20253690	428
38S	Deer Lodge-City-County	46.38881583	-112.76698420	429
38U	Wayne Wonderland	38.36247972	-111.59601640	430
39N	Princeton	40.39834833	-74.65760361	431
3A0	Grove Hill Municipal	31.68932389	-87.76138750	432
3A1	Folsom	34.26870833	-86.85833611	433
3A2	New Tazewell Municipal	36.41008417	-83.55546167	434
3A3	Anson County	35.02397611	-80.08127333	435
3AU	Augusta Municipal	37.67162778	-97.07787222	436
3B0	Southbridge Municipal	42.10092806	-72.03840833	437
3B1	Greenville Municipal	45.46302778	-69.55161111	438
3B2	Marshfield	42.09824111	-70.67212083	439
3B9	Chester	41.38390472	-72.50589444	440
3BS	Jack Barstow	43.66291528	-84.26132500	441
3CK	Lake In The Hills	42.20680306	-88.32304028	442
3CM	James Clements Municipal	43.54691667	-83.89550222	443
3CU	Cable Union	46.19424889	-91.24640972	444
3D2	Ephraim/Gibraltar	45.13535778	-87.18586556	445
3D4	Frankfort Dow Memorial	44.62506389	-86.20061944	446
3F3	De Soto Parish	32.07345972	-93.76551889	447
3F4	Vivian	32.86133333	-94.01015361	448
3F7	Jones Memorial	35.80685278	-96.42185556	449
3FM	Fremont Municipal	43.43890528	-85.99478000	450
3FU	Faulkton Municipal	45.03191861	-99.11566417	451
3G3	Wadsworth Municipal	41.00158222	-81.75513111	452
3G4	Ashland County	40.90297222	-82.25563889	453
3G7	Williamson/Sodus	43.23472222	-77.12097222	454
3GM	Grand Haven Memorial Airpark	43.03404639	-86.19816250	455
3I2	Mason County	38.91463889	-82.09858333	456
3I7	Phillipsburg	39.91344194	-84.40030889	457
3J1	Ridgeland	32.49268694	-80.99233028	458
3J7	Greene County Airpark	33.59766667	-83.13900000	459
3JC	Freeman	39.04327556	-96.84328694	460
3K3	Syracuse-Hamilton County Municipal	37.99167972	-101.74628220	461
3K6	St Louis-Metro East	38.73290861	-89.80656722	462
3K7	Mark Hoard Memorial	38.45696333	-101.35321610	463
3LC	Logan County	40.15847222	-89.33497222	464
3LF	Litchfield Municipal	39.16635306	-89.67489694	465
3M7	Lafayette Municipal	36.51837500	-86.05828083	466
3M8	North Pickens	33.38900611	-88.00557806	467
3M9	Warren Municipal	33.56044333	-92.08538861	468
3N6	Old Bridge	40.32988667	-74.34678694	469
3N8	Mahnomen County	47.25996056	-95.92809778	470
3ND0	Northwood Municipal	47.72423333	-97.59042222	471
3O1	Gustine	37.26271722	-120.96325860	472
3O3	Municipal	34.97979444	-97.38586167	473
3O4	Sayre Municipal	35.16755222	-99.65787361	474
3O5	Walters Municipal	34.37258444	-98.40588583	475
3O7	Hollister Municipal	36.89334528	-121.41027060	476
3O9	Grand Lake Regional	36.57757750	-94.86190028	477
3R0	Beeville Municipal	28.36455528	-97.79208194	478
3R1	Bay City Municipal	28.97325500	-95.86345528	479
3R2	Le Gros Memorial	30.16173611	-92.48396111	480
3R4	Hart	31.54489667	-93.48645306	481
3R7	Jennings	30.24269333	-92.67344778	482
3S4	Illinois Valley	42.10372417	-123.68229110	483
3S8	Grants Pass	42.51011722	-123.38798940	484
3S9	Condon State-Pauling	45.24651889	-120.16642330	485
3SG	Harry W Browne	43.43341028	-83.86245833	486
3T3	Boyceville Municipal	45.04218500	-92.02934750	487
3T5	Fayette Regional Air Center	29.90930556	-96.95050000	488
3TR	Jerry Tyler Memorial	41.83590806	-86.22517611	489
3U3	Bowman	46.15313278	-112.86784000	490
3U7	Benchmark	47.48133194	-112.86976780	491
3U8	Big Sandy	48.16247972	-110.11326310	492
3V4	Fort Morgan Municipal	40.33423194	-103.80395080	493
3WO	Shawano Municipal	44.78777778	-88.56152444	494
3Y2	George L Scott Municipal	42.98508917	-91.79060417	495
3Y3	Winterset Madison County	41.36276778	-94.02106194	496
40J	Perry-Foley	30.06927778	-83.58058333	497
40N	Chester Cty-G O Carlson	39.97897222	-75.86547222	498
40U	Manila	40.98607000	-109.67848110	499
41U	Manti-Ephraim	39.32912833	-111.61463970	500
42A	Melbourne Municipal	36.07079222	-91.82914667	501
42C	White Cloud	43.55974139	-85.77421944	502
42J	Keystone Airpark	29.84475000	-82.04752778	503
42S	Poplar	48.11595861	-105.18219280	504
43A	Montgomery County	35.38819528	-79.79281667	505
44B	Dover/Foxcroft	45.18338806	-69.23282250	506
44N	Sky Acres	41.70742861	-73.73802889	507
45J	Rockingham-Hamlet	34.89107083	-79.75905806	508
45OH	North Bass Island	41.71932528	-82.82196917	509
45R	Kountz - Hawthorne	30.33633806	-94.25754361	510
46A	Blairsville	34.85508722	-83.99685500	511
46D	Carrington Municipal	47.45111111	-99.15111111	512
46N	Sky Park	41.98458333	-73.83596556	513
47A	Cherokee County	34.31058333	-84.42391667	514
47J	Cheraw Municipal	34.71258333	-79.95794444	515
47N	Central Jersey Regional	40.52438417	-74.59839194	516
47V	Curtis Municipal	40.63750778	-100.47125390	517
48A	Cochran	32.39936111	-83.27591667	518
48D	Clare Municipal	43.83111111	-84.74133333	519
48I	Braxton County	38.68704444	-80.65176083	520
48K	Ness City Municipal	38.47110278	-99.90806667	521
48S	Harlem	48.56666472	-108.77293390	522
48V	Tri-County	40.01022500	-105.04797500	523
49A	Gilmer County	34.62786417	-84.52492889	524
49X	Chemehuevi Valley	34.52751083	-114.43106970	525
49Y	Fillmore County	43.67676000	-92.17973444	526
4A2	Atmautluak	60.86674556	-162.27313890	527
4A4	Cornelius-Moore	34.01869444	-85.14647222	528
4A5	Marshall-Searcy County	35.89893667	-92.65588611	529
4A6	Scottsboro Municipal	34.68897278	-86.00581250	530
4A7	Clayton County	33.38911111	-84.33236111	531
4A9	Isbell	34.47289250	-85.72221722	532
4B0	South Albany	42.56072611	-73.83395639	533
4B1	Duanesburg	42.75840889	-74.13290472	534
4B6	Ticonderoga Muni	43.87700278	-73.41317639	535
4B7	Schroon Lake	43.86256083	-73.74262972	536
4B8	Robertson	41.69037667	-72.86482250	537
4B9	Simsbury Tri-Town	41.91676389	-72.77731778	538
4C8	Albia Municipal	40.99445361	-92.76297194	539
4D0	Abrams Municipal	42.77420167	-84.73309806	540
4D9	Alma Municipal	40.11389972	-99.34565306	541
4F2	Panola County-Sharpe	32.17608333	-94.29880556	542
4F4	Gilmer-Upshur County	32.69900000	-94.94886111	543
4G1	Greenville Muni	41.44683167	-80.39126167	544
4G2	Hamburg Inc.	42.70089250	-78.91475694	545
4G5	Monroe County	39.77904472	-81.10277222	546
4G6	Hornell Muni	42.38214444	-77.68211250	547
4G7	Fairmont Muni	39.44816667	-80.16702778	548
4I0	Mingo County	37.68760139	-82.26097306	549
4I3	Knox County	40.32872222	-82.52377778	550
4I7	Putnam County	39.63359556	-86.81383250	551
4I9	Morrow County	40.52452778	-82.85005556	552
4J1	Brantley County	31.21272417	-81.90539083	553
4J2	Berrien County	31.21255556	-83.22627778	554
4J5	Quitman-Brooks County	30.80575139	-83.58654889	555
4J6	St Marys	30.75468028	-81.55731917	556
4K0	Pedro Bay	59.78960972	-154.12383310	557
4K5	Ouzinkie	57.92287611	-152.50051110	558
4K6	Bloomfield Municipal	40.73210556	-92.42826889	559
4KA	Tununak	60.57559667	-165.27312720	560
4M1	Carroll County	36.38340333	-93.61685667	561
4M3	Carlisle Municipal	34.80823000	-91.71205083	562
4M4	Clinton Municipal	35.59785528	-92.45182472	563
4M7	Russellville-Logan County	36.79991667	-86.81016667	564
4M8	Clarendon Municipal	34.64870694	-91.39457111	565
4M9	Corning Municipal	36.40423139	-90.64792639	566
4N1	Greenwood Lake	41.12854806	-74.34584611	567
4O3	Blackwell-Tonkawa Municipal	36.74511583	-97.34959972	568
4O4	McCurtain County Regional	33.90932500	-94.85835278	569
4O5	Cherokee Municipal	36.78336306	-98.35035083	570
4PH	Polacca	35.79167222	-110.42346530	571
4R1	I H Bass Jr Memorial	31.01546028	-89.48256556	572
4R3	Jackson Municipal	31.47210861	-87.89472083	573
4R4	Fairhope Municipal	30.46211250	-87.87801972	574
4R5	Madeline Island	46.78865556	-90.75866944	575
4R7	Eunice	30.46628389	-92.42379917	576
4R9	Dauphin Island	30.26048083	-88.12749972	577
4S1	Gold Beach Muni	42.41344444	-124.42427420	578
4S2	Hood River	45.67261833	-121.53646250	579
4S3	Joseph State	45.35709583	-117.25322440	580
4S9	Portland-Mulino	45.21632417	-122.59008390	581
4T6	Mid-Way	32.45609722	-96.91240972	582
4U3	Liberty County	48.51072222	-110.99086390	583
4U6	Circle Town County	47.41861972	-105.56194310	584
4V0	Rangely	40.09469917	-108.76121720	585
4V1	Johnson	37.69640056	-104.78387470	586
4V9	Antelope County	42.11222889	-98.03867750	587
4W1	Elizabethtown Municipal	34.60183722	-78.57973306	588
4Z4	Holy Cross	62.18829583	-159.77495030	589
4Z7	Hyder SPB	55.90331972	-130.00670310	590
50I	Kentland Municipal	40.75873222	-87.42821917	591
50J	Berkeley County	33.18605556	-80.03563889	592
50K	Pawnee City Municipal	40.11611111	-96.19445278	593
50R	Lockhart Municipal	29.85033333	-97.67241667	594
51D	Edgeley Municipal	46.34858333	-98.73555556	595
51Z	Minto (New)	65.14370889	-149.36996470	596
52A	Madison Municipal	33.61212528	-83.46044333	597
52E	Timberon	32.63388889	-105.68638890	598
52J	Lee County	34.24459889	-80.23729333	599
53A	Dr. C.P. Savage, Sr.	32.30200000	-84.00747222	600
53K	Osage City Municipal	38.63334222	-95.80859806	601
54J	Defuniak Springs	30.73130000	-86.15160833	602
55D	Grayling Army Airfield	44.68032028	-84.72886278	603
55J	Fernandina Beach Municipal	30.61170083	-81.46234500	604
55S	Packwood	46.60400083	-121.67786640	605
56D	Wyandot County	40.88336139	-83.31453250	606
56M	Warsaw Municipal	38.34688889	-93.34542500	607
56S	Seaside Municipal	46.01649694	-123.90541670	608
57B	Islesboro	44.30285556	-68.91058722	609
57C	East Troy Municipal	42.79711111	-88.37250000	610
59B	Newton	45.63199111	-70.24728944	611
5A4	Okolona Mun.-Richard M. Stovall	34.01580528	-88.72618944	612
5A6	Winona-Montgomery County	33.46540139	-89.72924806	613
5A8	Aleknagik	59.28256167	-158.61767250	614
5A9	Roosevelt Memorial	32.93346222	-84.68881639	615
5B2	Saratoga Cty	43.05126111	-73.86119444	616
5B3	Danielson	41.81974056	-71.90096306	617
5B7	Rensselaer Air Park	42.69091194	-73.57956000	618
5CD	Chandalar Shelf	68.06543944	-149.57973920	619
5D3	Owosso Community	42.99297222	-84.13891250	620
5F1	Post-Garza County Municipal	33.20370556	-101.34041500	621
5F4	Homer Municipal	32.78850806	-93.00366083	622
5G0	Leroy	42.98136667	-77.93751389	623
5G7	Bluffton	40.88544444	-83.86863889	624
5G8	Pittsburgh Boquet Airpark	40.37645722	-79.60837583	625
5G9	Toledo Suburban	41.73587750	-83.65541056	626
5HO	Hope	60.90415028	-149.62383890	627
5I4	Sheridan	40.17792583	-86.21729889	628
5J0	John Day State	44.40416667	-118.96250000	629
5J9	Twin City	34.08848361	-78.86462028	630
5K2	Tribune Municipal	38.45418222	-101.74628280	631
5M0	Rountree	34.40823444	-86.93295056	632
5M1	De Witt Municipal	34.26260000	-91.30984194	633
5M4	Fordyce Municipal	33.84593722	-92.36542861	634
5M9	Marion-Crittenden County	37.33616222	-88.11113611	635
5N8	Casselton Regional	46.85469528	-97.20870028	636
5ND6	Hillsboro Municipal	47.35940778	-97.06041639	637
5NI	Nikolai	63.01744750	-154.36396080	638
5NK	Naknek	58.73288056	-157.01991970	639
5NN	Nondalton	59.97904306	-154.83969440	640
5R3	Rusty Allen	30.49858500	-97.96947222	641
5R4	Foley Municipal	30.42769722	-87.70082000	642
5R5	Wharton Municipal	29.25427778	-96.15438889	643
5R8	De Quincy Industrial Airpark	30.44117222	-93.47349722	644
5S8	St. Michael	63.49005056	-162.11036920	645
5T5	Hillsboro Municipal	32.08348611	-97.09722722	646
5T6	Dona Ana County  At Santa Teresa	31.88098556	-106.70481310	647
5T9	Maverick County Meml Intl	28.85719361	-100.51229970	648
5TE	Tetlin	63.13382361	-142.52193390	649
5U3	Ennis - Big Sky	45.27175833	-111.64863890	650
5U8	Geraldine	47.59664000	-110.26603670	651
5V5	Shiprock Airstrip	36.69777750	-108.70119860	652
5V8	Kadoka Municipal	43.83332611	-101.49708810	653
5W8	Siler City Municipal	35.70291750	-79.50529972	654
5Z5	Kantishna	63.54171472	-150.99395470	655
60F	Seymour Municipal	33.64870417	-99.26063056	656
60J	Ocean Isle	33.90850556	-78.43667222	657
61A	Camden Municipal	31.97987056	-87.33888056	658
61B	Boulder City Municipal	35.94748028	-114.86109670	659
61C	Fort Atkinson Municipal	42.96320278	-88.81762806	660
61S	Cottage Grove State	43.79984528	-123.02896780	661
62D	Warren	41.26672278	-80.92897778	662
62H	Giddings-Lee County	30.16927167	-96.98001083	663
62S	Christmas Valley	43.23653139	-120.66609670	664
63C	Adams County Legion	43.96117222	-89.78804889	665
63S	Colville Municipal	48.54156944	-117.88442470	666
65J	Wrens Memorial	33.22264500	-82.38373611	667
65S	Boundary County	48.72632639	-116.29547610	668
66D	Sturgis Municipal	44.41761111	-103.37477780	669
67L	Mesquite	36.83497556	-114.05524530	670
68S	Davenport	47.65404528	-118.16775190	671
6A1	Butler Municipal	32.56736694	-84.25074833	672
6A2	Griffin-Spaulding County	33.22697222	-84.27494444	673
6A3	Andrews-Murphy	35.19453167	-83.86490194	674
6A4	Johnson County	36.41789833	-81.82511528	675
6A8	Allakaket	66.55194444	-152.62222220	676
6B0	Middlebury State	43.98478278	-73.09594889	677
6B4	Frankfort-Highland	43.02090306	-75.17043861	678
6B6	Minute Man Airfield	42.46045361	-71.51791444	679
6B8	Caledonia County State	44.56911417	-72.01797889	680
6B9	Skaneateles Aero Drome	42.91395583	-76.44076889	681
6D6	Greenville Municipal	43.14228139	-85.25380722	682
6D8	Barnes County Municipal	46.94100778	-98.01762611	683
6F1	Talihina Municipal	34.70777139	-95.07378583	684
6G1	Titusville	41.60880861	-79.74133111	685
6G5	Barnesville - Bradfield	40.00243139	-81.19183000	686
6I2	Lebanon-Springfield	37.63355556	-85.24216667	687
6J0	Corporate	33.79463889	-81.24586111	688
6J2	St George	33.19550000	-80.50847222	689
6J4	Saluda County	33.92680111	-81.79455306	690
6K3	Creighton Municipal	42.47083694	-97.88367778	691
6K4	Fairview Municipal	36.29014667	-98.47582833	692
6K8	Tok Junction	63.32881806	-142.95361940	693
6L4	Logan County	37.85567778	-81.91589722	694
6M2	Horseshoe Bend	36.21673389	-91.75014556	695
6M6	Lewis County Regional	40.12916667	-91.67833333	696
6M7	Lee County-Marianna	34.78027778	-90.81055556	697
6M8	Marked Tree Municipal	35.53341472	-90.40149028	698
6N8	Thomas County	41.96217028	-100.56901390	699
6R3	Cleveland Municipal	30.35643000	-95.00801472	700
6R7	Old Harbor (New)	57.21810306	-153.26974940	701
6R9	Llano Municipal	30.78450278	-98.66025083	702
6S0	Big Timber	45.80638889	-109.98111110	703
6S2	Florence Muni	43.97901000	-124.10956310	704
6S3	Columbus	45.62910750	-109.25071670	705
6S5	Ravalli County	46.25149444	-114.12554030	706
6S8	Laurel Municipal	45.70308833	-108.76108860	707
6V0	Edgemont Municipal	43.29525056	-103.84353250	708
6V3	Tazewell County	37.06374667	-81.79826944	709
6V4	Wall Municipal	43.99498861	-102.25043670	710
6V6	Hopkins	38.23879833	-108.56325970	711
70J	Cairo-Grady County	30.88797667	-84.15473528	712
71J	Blackwell	31.43113889	-85.61922222	713
72S	Rosalia Municipal	47.23683778	-117.42102440	714
73C	Lancaster	42.78054722	-90.68096028	715
73J	Beaufort County	32.41213750	-80.63455083	716
74D	Marshall Cty	39.88083333	-80.73577778	717
74S	Anacortes	48.49899250	-122.66239560	718
74V	Roosevelt Municipal	40.27829167	-110.05126190	719
75J	Turner County	31.68545833	-83.63211194	720
76G	Marine City	42.72086583	-82.59574694	721
77G	Marlette Township	43.31183000	-83.09091444	722
77S	Hobby	43.93206889	-123.00674830	723
78D	Caro Municipal	43.45908333	-83.44522222	724
79D	Philippi-Barbour County Regional	39.16620778	-80.06258056	725
79J	Andalusia	31.30875278	-86.39376083	726
79S	Fort Benton	47.84583333	-110.63361110	727
7A0	Greensboro Municipal	32.68147222	-87.66208333	728
7A2	Demopolis Municipal	32.46381944	-87.95406389	729
7A3	Lanett Municipal	32.81204611	-85.22958111	730
7A5	Roanoke Municipal	33.12928722	-85.36661500	731
7A8	Avery County/Morrison	35.94457028	-81.99566944	732
7B2	La Fleur	42.32816806	-72.61151667	733
7D2	Troy-Oakland	42.54294389	-83.17790861	734
7F3	Caddo Mills Municipal	33.03622222	-96.24313889	735
7F6	Clarksville-Red River County	33.59316472	-95.06355528	736
7F7	Clifton Municipal	31.81682333	-97.56696361	737
7F9	Comanche County-City	31.91681306	-98.60032500	738
7G0	Ledgedale Airpark	43.18118194	-77.91362333	739
7G8	Geauga County	41.44960972	-81.06292972	740
7I7	Bellefontaine Municipal	40.41208333	-83.73686111	741
7K0	Pike County-Hatcher	37.56173889	-82.56660694	742
7K4	Ohio County	37.45832417	-86.84995194	743
7K8	Martin	42.45416111	-96.47253111	744
7KA	Tatitlek	60.86890528	-146.68646530	745
7M1	McGehee Municipal	33.62022111	-91.36484056	746
7M3	Bearce	34.52926056	-93.52713472	747
7M4	Osceola Municipal	35.69114639	-90.01012028	748
7M5	Ozark-Franklin County	35.51069583	-93.83930750	749
7M7	Piggott Municipal	36.37820556	-90.16624167	750
7N1	Corning-Painted Post	42.17590722	-77.11219278	751
7N7	Spitfire Aerodrome	39.73556333	-75.39772111	752
7S0	Ronan	47.57076861	-114.09677830	753
7S1	Twin Bridges	45.53325917	-112.30916560	754
7S5	Independence State	44.86676444	-123.19824750	755
7S6	White Sulphur Springs	46.50410722	-110.91326670	756
7S7	Valier	48.29997583	-112.25087110	757
7V1	Buena Vista Muni	38.81416194	-106.12069390	758
7V7	Red Cloud Municipal	40.08473556	-98.54061694	759
7W6	Hyde County	35.56239250	-75.95518417	760
80F	Antlers Municipal	34.19260083	-95.64985889	761
81B	Oxford County Regional	44.15742611	-70.48129583	762
82C	Mauston-New Lisbon Union	43.83872167	-90.13768389	763
82V	Pine Bluffs Municipal	41.15331528	-104.13022920	764
83D	Mackinac County	45.89029056	-84.73755083	765
84D	Cheyenne Eagle Butte	44.98437500	-101.25104170	766
84K	Meyers Chuck SPB	55.73963611	-132.25501830	767
84R	Smithville Municipal	30.03048028	-97.16687194	768
85V	Ganado	35.70140278	-109.51038140	769
86F	Carnegie Municipal	35.12061417	-98.58061750	770
87I	Yazoo County	32.88321500	-90.46364750	771
88C	Palmyra Municipal	42.88355556	-88.59743056	772
88J	Allendale County	32.99512944	-81.27024583	773
88M	Eureka	48.96885444	-115.07044640	774
89D	Kelleys Island Land	41.60282583	-82.68462500	775
8A0	Albertville Municipal	34.22910972	-86.25575806	776
8A1	Guntersville Municipal	34.39944167	-86.27016111	777
8A3	Livingston Municipal	36.41217389	-85.31154861	778
8B0	Rangeley Municipal	44.99189500	-70.66462472	779
8D1	New Holstein Municipal	43.94424111	-88.11347750	780
8D3	Sisseton Municipal	45.67079278	-96.99619167	781
8D4	Sparta	43.12860833	-85.67689778	782
8D7	Clark County	44.89570278	-97.71191361	783
8D9	Howard Municipal	44.02914056	-97.53784778	784
8F7	Decatur Municipal	33.25463889	-97.58055556	785
8G2	Lawrence	41.90755611	-79.64105083	786
8G6	Harrison County	40.23820667	-81.01256917	787
8G7	Zelienople	40.80161944	-80.16072889	788
8K8	Cimarron Municipal	37.83057667	-100.35042220	789
8M1	Booneville-Baldwyn	34.58981806	-88.64699861	790
8S1	Polson	47.69543861	-114.18511780	791
8S2	Cashmere-Dryden	47.51484611	-120.48480250	792
8S5	East Cooper	32.89783333	-79.78286111	793
8U6	Terry	46.77917333	-105.30470830	794
8U8	Townsend	46.33111111	-111.48138890	795
8V2	Stuart-Atkinson Municipal	42.56250167	-99.03787611	796
8Y2	Buffalo Municipal	45.15904694	-93.84330361	797
91C	Sauk - Prairie	43.29693250	-89.75595639	798
91F	Arrowhead	35.15426444	-95.62026389	799
93B	Stonington	44.17508056	-68.67863722	800
93C	Richland	43.28333333	-90.29827778	801
93F	Mignon Laird Municipal	35.60393694	-99.70343889	802
93Y	David City Municipal	41.23334583	-97.11698111	803
94K	Cassville Municipal	36.69741667	-93.90052778	804
95F	Cleveland Municipal	36.28340306	-96.46418833	805
96D	Walhalla Municipal	48.94057222	-97.90277500	806
96Z	North Whale SPB	56.11631056	-133.12171530	807
97M	Ekalaka	45.87791444	-104.53750720	808
98D	Onida Municipal	44.70414917	-100.10873530	809
99N	Bamburg County	33.30515528	-81.10898917	810
99Y	Greeley Municipal	41.55834528	-98.54618528	811
9A1	Covington Municipal	33.63248250	-83.84955806	812
9A3	Chuathbaluk	61.58317306	-159.23596670	813
9A4	Lawrence County	34.65938889	-87.34883333	814
9A5	Barwick-LaFayette	34.68896917	-85.29023333	815
9A6	Chester Municipal	34.78933333	-81.19577778	816
9A8	Ugashik	57.52786750	-157.39930560	817
9C8	Evart Municipal	43.89585250	-85.27920861	818
9D0	Highmore Municipal	44.54165056	-99.44622306	819
9D1	Gregory Municipal	43.22174722	-99.40330000	820
9D2	Harding County	45.58055222	-103.52963560	821
9D7	Cando Municipal	48.48416750	-99.23680389	822
9D9	Hastings Municipal	42.66361778	-85.34625944	823
9G1	West Penn	40.60423333	-79.82060611	824
9G3	Akron	43.02108667	-78.48296778	825
9G5	Royalton	43.18200222	-78.55780528	826
9G8	Ebensburg	40.46121083	-78.77524389	827
9I0	Havana Regional	40.22115500	-90.02289361	828
9I3	West Liberty	37.91453139	-83.25212111	829
9K2	Kokhanok	59.43264556	-154.80270580	830
9K4	Skyhaven	38.78424250	-93.80285417	831
9K7	Ellsworth Municipal	38.74750889	-98.23061222	832
9K8	Kingman Municipal	37.66660278	-98.12264722	833
9M4	Ackerman-Choctaw County	33.30345750	-89.22840028	834
9M6	Kelly	32.84921361	-91.40390611	835
9M8	Sheridan-Grant County Regional	34.32842917	-92.35098583	836
9S2	Scobey	48.80772722	-105.43947000	837
9S4	Mineral County	47.16825944	-114.85374110	838
9S5	Three Forks	45.87852778	-111.56913890	839
9S7	Winifred	47.55164778	-109.37767920	840
9S9	Lexington	45.45263139	-119.68863610	841
9U0	Turner	48.85417361	-108.40902140	842
9U3	Austin	39.46798056	-117.19537030	843
9U4	Dixon	41.03829806	-107.49728690	844
9V5	Modisett	42.73748639	-102.44489470	845
